Round,Language,Fibonacci Number,Implementation,Time Elsaped,Operation Count
22fdeb5c53914c1e94a1c60cf092b146,C,149,Iterative,0.0000003450,447
22fdeb5c53914c1e94a1c60cf092b146,C,149,Dynamic,0.0000089940,1042
22fdeb5c53914c1e94a1c60cf092b146,C,150,Iterative,0.0000003200,450
22fdeb5c53914c1e94a1c60cf092b146,C,150,Dynamic,0.0000079950,1049
22fdeb5c53914c1e94a1c60cf092b146,C,151,Iterative,0.0000003320,453
22fdeb5c53914c1e94a1c60cf092b146,C,151,Dynamic,0.0000069650,1056
22fdeb5c53914c1e94a1c60cf092b146,C,152,Iterative,0.0000003440,456
22fdeb5c53914c1e94a1c60cf092b146,C,152,Dynamic,0.0000072360,1063
22fdeb5c53914c1e94a1c60cf092b146,C,153,Iterative,0.0000003730,459
22fdeb5c53914c1e94a1c60cf092b146,C,153,Dynamic,0.0000098930,1070
22fdeb5c53914c1e94a1c60cf092b146,C,154,Iterative,0.0000003130,462
22fdeb5c53914c1e94a1c60cf092b146,C,154,Dynamic,0.0000085900,1077
22fdeb5c53914c1e94a1c60cf092b146,C,155,Iterative,0.0000003220,465
22fdeb5c53914c1e94a1c60cf092b146,C,155,Dynamic,0.0000075360,1084
22fdeb5c53914c1e94a1c60cf092b146,C,156,Iterative,0.0000003810,468
22fdeb5c53914c1e94a1c60cf092b146,C,156,Dynamic,0.0000064950,1091
22fdeb5c53914c1e94a1c60cf092b146,C,157,Iterative,0.0000003410,471
22fdeb5c53914c1e94a1c60cf092b146,C,157,Dynamic,0.0000075040,1098
22fdeb5c53914c1e94a1c60cf092b146,C,158,Iterative,0.0000003370,474
22fdeb5c53914c1e94a1c60cf092b146,C,158,Dynamic,0.0000104260,1105
22fdeb5c53914c1e94a1c60cf092b146,C,159,Iterative,0.0000003280,477
22fdeb5c53914c1e94a1c60cf092b146,C,159,Dynamic,0.0000086190,1112
22fdeb5c53914c1e94a1c60cf092b146,C,160,Iterative,0.0000003410,480
22fdeb5c53914c1e94a1c60cf092b146,C,160,Dynamic,0.0000082970,1119
22fdeb5c53914c1e94a1c60cf092b146,C,161,Iterative,0.0000003350,483
22fdeb5c53914c1e94a1c60cf092b146,C,161,Dynamic,0.0000070220,1126
22fdeb5c53914c1e94a1c60cf092b146,C,162,Iterative,0.0000003410,486
22fdeb5c53914c1e94a1c60cf092b146,C,162,Dynamic,0.0000088770,1133
22fdeb5c53914c1e94a1c60cf092b146,C,163,Iterative,0.0000003570,489
22fdeb5c53914c1e94a1c60cf092b146,C,163,Dynamic,0.0000087250,1140
22fdeb5c53914c1e94a1c60cf092b146,C,164,Iterative,0.0000003410,492
22fdeb5c53914c1e94a1c60cf092b146,C,164,Dynamic,0.0000099990,1147
22fdeb5c53914c1e94a1c60cf092b146,C,165,Iterative,0.0000003580,495
22fdeb5c53914c1e94a1c60cf092b146,C,165,Dynamic,0.0000072800,1154
22fdeb5c53914c1e94a1c60cf092b146,C,166,Iterative,0.0000003590,498
22fdeb5c53914c1e94a1c60cf092b146,C,166,Dynamic,0.0000083250,1161
22fdeb5c53914c1e94a1c60cf092b146,C,167,Iterative,0.0000003620,501
22fdeb5c53914c1e94a1c60cf092b146,C,167,Dynamic,0.0000071700,1168
22fdeb5c53914c1e94a1c60cf092b146,C,168,Iterative,0.0000003530,504
22fdeb5c53914c1e94a1c60cf092b146,C,168,Dynamic,0.0000091640,1175
22fdeb5c53914c1e94a1c60cf092b146,C,169,Iterative,0.0000003250,507
22fdeb5c53914c1e94a1c60cf092b146,C,169,Dynamic,0.0000083450,1182
22fdeb5c53914c1e94a1c60cf092b146,C,170,Iterative,0.0000003770,510
22fdeb5c53914c1e94a1c60cf092b146,C,170,Dynamic,0.0000081410,1189
22fdeb5c53914c1e94a1c60cf092b146,C,171,Iterative,0.0000003500,513
22fdeb5c53914c1e94a1c60cf092b146,C,171,Dynamic,0.0000086720,1196
22fdeb5c53914c1e94a1c60cf092b146,C,172,Iterative,0.0000003530,516
22fdeb5c53914c1e94a1c60cf092b146,C,172,Dynamic,0.0000076050,1203
22fdeb5c53914c1e94a1c60cf092b146,C,173,Iterative,0.0000003520,519
22fdeb5c53914c1e94a1c60cf092b146,C,173,Dynamic,0.0000081950,1210
22fdeb5c53914c1e94a1c60cf092b146,C,174,Iterative,0.0000003460,522
22fdeb5c53914c1e94a1c60cf092b146,C,174,Dynamic,0.0000092650,1217
22fdeb5c53914c1e94a1c60cf092b146,C,175,Iterative,0.0000003660,525
22fdeb5c53914c1e94a1c60cf092b146,C,175,Dynamic,0.0000087040,1224
22fdeb5c53914c1e94a1c60cf092b146,C,176,Iterative,0.0000003550,528
22fdeb5c53914c1e94a1c60cf092b146,C,176,Dynamic,0.0000084110,1231
22fdeb5c53914c1e94a1c60cf092b146,C,177,Iterative,0.0000003640,531
22fdeb5c53914c1e94a1c60cf092b146,C,177,Dynamic,0.0000091010,1238
22fdeb5c53914c1e94a1c60cf092b146,C,178,Iterative,0.0000004220,534
22fdeb5c53914c1e94a1c60cf092b146,C,178,Dynamic,0.0000093830,1245
22fdeb5c53914c1e94a1c60cf092b146,C,179,Iterative,0.0000003750,537
22fdeb5c53914c1e94a1c60cf092b146,C,179,Dynamic,0.0000084680,1252
22fdeb5c53914c1e94a1c60cf092b146,C,180,Iterative,0.0000003990,540
22fdeb5c53914c1e94a1c60cf092b146,C,180,Dynamic,0.0000076980,1259
22fdeb5c53914c1e94a1c60cf092b146,C,181,Iterative,0.0000003600,543
22fdeb5c53914c1e94a1c60cf092b146,C,181,Dynamic,0.0000077990,1266
22fdeb5c53914c1e94a1c60cf092b146,C,182,Iterative,0.0000003520,546
22fdeb5c53914c1e94a1c60cf092b146,C,182,Dynamic,0.0000083030,1273
22fdeb5c53914c1e94a1c60cf092b146,C,183,Iterative,0.0000003770,549
22fdeb5c53914c1e94a1c60cf092b146,C,183,Dynamic,0.0000094470,1280
22fdeb5c53914c1e94a1c60cf092b146,C,184,Iterative,0.0000003590,552
22fdeb5c53914c1e94a1c60cf092b146,C,184,Dynamic,0.0000096020,1287
22fdeb5c53914c1e94a1c60cf092b146,C,185,Iterative,0.0000004070,555
22fdeb5c53914c1e94a1c60cf092b146,C,185,Dynamic,0.0000093840,1294
22fdeb5c53914c1e94a1c60cf092b146,C,186,Iterative,0.0000004210,558
22fdeb5c53914c1e94a1c60cf092b146,C,186,Dynamic,0.0000090040,1301
22fdeb5c53914c1e94a1c60cf092b146,C,187,Iterative,0.0000004190,561
22fdeb5c53914c1e94a1c60cf092b146,C,187,Dynamic,0.0000087290,1308
22fdeb5c53914c1e94a1c60cf092b146,C,188,Iterative,0.0000003710,564
22fdeb5c53914c1e94a1c60cf092b146,C,188,Dynamic,0.0000093950,1315
22fdeb5c53914c1e94a1c60cf092b146,C,189,Iterative,0.0000003630,567
22fdeb5c53914c1e94a1c60cf092b146,C,189,Dynamic,0.0000090890,1322
22fdeb5c53914c1e94a1c60cf092b146,C,190,Iterative,0.0000003820,570
22fdeb5c53914c1e94a1c60cf092b146,C,190,Dynamic,0.0000092920,1329
22fdeb5c53914c1e94a1c60cf092b146,C,191,Iterative,0.0000004000,573
22fdeb5c53914c1e94a1c60cf092b146,C,191,Dynamic,0.0000088420,1336
22fdeb5c53914c1e94a1c60cf092b146,C,192,Iterative,0.0000004040,576
22fdeb5c53914c1e94a1c60cf092b146,C,192,Dynamic,0.0000091460,1343
22fdeb5c53914c1e94a1c60cf092b146,C,193,Iterative,0.0000003670,579
22fdeb5c53914c1e94a1c60cf092b146,C,193,Dynamic,0.0000103810,1350
22fdeb5c53914c1e94a1c60cf092b146,C,194,Iterative,0.0000003810,582
22fdeb5c53914c1e94a1c60cf092b146,C,194,Dynamic,0.0000090670,1357
22fdeb5c53914c1e94a1c60cf092b146,C,195,Iterative,0.0000003780,585
22fdeb5c53914c1e94a1c60cf092b146,C,195,Dynamic,0.0000115450,1364
22fdeb5c53914c1e94a1c60cf092b146,C,196,Iterative,0.0000004400,588
22fdeb5c53914c1e94a1c60cf092b146,C,196,Dynamic,0.0000101290,1371
22fdeb5c53914c1e94a1c60cf092b146,C,197,Iterative,0.0000004070,591
22fdeb5c53914c1e94a1c60cf092b146,C,197,Dynamic,0.0000099600,1378
22fdeb5c53914c1e94a1c60cf092b146,C,198,Iterative,0.0000003850,594
22fdeb5c53914c1e94a1c60cf092b146,C,198,Dynamic,0.0000101970,1385
22fdeb5c53914c1e94a1c60cf092b146,C,199,Iterative,0.0000003940,597
22fdeb5c53914c1e94a1c60cf092b146,C,199,Dynamic,0.0000095670,1392
22fdeb5c53914c1e94a1c60cf092b146,C,200,Iterative,0.0000003960,600
22fdeb5c53914c1e94a1c60cf092b146,C,200,Dynamic,0.0000104220,1399
22fdeb5c53914c1e94a1c60cf092b146,C,201,Iterative,0.0000003940,603
22fdeb5c53914c1e94a1c60cf092b146,C,201,Dynamic,0.0000102800,1406
22fdeb5c53914c1e94a1c60cf092b146,C,202,Iterative,0.0000003700,606
22fdeb5c53914c1e94a1c60cf092b146,C,202,Dynamic,0.0000099080,1413
22fdeb5c53914c1e94a1c60cf092b146,C,203,Iterative,0.0000003880,609
22fdeb5c53914c1e94a1c60cf092b146,C,203,Dynamic,0.0000098970,1420
22fdeb5c53914c1e94a1c60cf092b146,C,204,Iterative,0.0000003900,612
22fdeb5c53914c1e94a1c60cf092b146,C,204,Dynamic,0.0000092700,1427
22fdeb5c53914c1e94a1c60cf092b146,C,205,Iterative,0.0000004030,615
22fdeb5c53914c1e94a1c60cf092b146,C,205,Dynamic,0.0000096170,1434
22fdeb5c53914c1e94a1c60cf092b146,C,206,Iterative,0.0000003910,618
22fdeb5c53914c1e94a1c60cf092b146,C,206,Dynamic,0.0000094690,1441
22fdeb5c53914c1e94a1c60cf092b146,C,207,Iterative,0.0000004080,621
22fdeb5c53914c1e94a1c60cf092b146,C,207,Dynamic,0.0000100180,1448
22fdeb5c53914c1e94a1c60cf092b146,C,208,Iterative,0.0000003860,624
22fdeb5c53914c1e94a1c60cf092b146,C,208,Dynamic,0.0000095230,1455
22fdeb5c53914c1e94a1c60cf092b146,C,209,Iterative,0.0000003960,627
22fdeb5c53914c1e94a1c60cf092b146,C,209,Dynamic,0.0000118600,1462
22fdeb5c53914c1e94a1c60cf092b146,C,210,Iterative,0.0000003930,630
22fdeb5c53914c1e94a1c60cf092b146,C,210,Dynamic,0.0000093470,1469
22fdeb5c53914c1e94a1c60cf092b146,C,211,Iterative,0.0000004250,633
22fdeb5c53914c1e94a1c60cf092b146,C,211,Dynamic,0.0000094170,1476
22fdeb5c53914c1e94a1c60cf092b146,C,212,Iterative,0.0000004360,636
22fdeb5c53914c1e94a1c60cf092b146,C,212,Dynamic,0.0000103580,1483
22fdeb5c53914c1e94a1c60cf092b146,C,213,Iterative,0.0000004030,639
22fdeb5c53914c1e94a1c60cf092b146,C,213,Dynamic,0.0000124170,1490
22fdeb5c53914c1e94a1c60cf092b146,C,214,Iterative,0.0000004130,642
22fdeb5c53914c1e94a1c60cf092b146,C,214,Dynamic,0.0000095370,1497
22fdeb5c53914c1e94a1c60cf092b146,C,215,Iterative,0.0000004380,645
22fdeb5c53914c1e94a1c60cf092b146,C,215,Dynamic,0.0000091430,1504
22fdeb5c53914c1e94a1c60cf092b146,C,216,Iterative,0.0000003950,648
22fdeb5c53914c1e94a1c60cf092b146,C,216,Dynamic,0.0000109500,1511
22fdeb5c53914c1e94a1c60cf092b146,C,217,Iterative,0.0000004220,651
22fdeb5c53914c1e94a1c60cf092b146,C,217,Dynamic,0.0000094150,1518
22fdeb5c53914c1e94a1c60cf092b146,C,218,Iterative,0.0000004040,654
22fdeb5c53914c1e94a1c60cf092b146,C,218,Dynamic,0.0000111310,1525
22fdeb5c53914c1e94a1c60cf092b146,C,219,Iterative,0.0000004060,657
22fdeb5c53914c1e94a1c60cf092b146,C,219,Dynamic,0.0000102090,1532
22fdeb5c53914c1e94a1c60cf092b146,C,220,Iterative,0.0000003970,660
22fdeb5c53914c1e94a1c60cf092b146,C,220,Dynamic,0.0000099430,1539
22fdeb5c53914c1e94a1c60cf092b146,C,221,Iterative,0.0000004250,663
22fdeb5c53914c1e94a1c60cf092b146,C,221,Dynamic,0.0000087120,1546
22fdeb5c53914c1e94a1c60cf092b146,C,222,Iterative,0.0000004260,666
22fdeb5c53914c1e94a1c60cf092b146,C,222,Dynamic,0.0000090720,1553
22fdeb5c53914c1e94a1c60cf092b146,C,223,Iterative,0.0000004970,669
22fdeb5c53914c1e94a1c60cf092b146,C,223,Dynamic,0.0000104500,1560
22fdeb5c53914c1e94a1c60cf092b146,C,224,Iterative,0.0000004320,672
22fdeb5c53914c1e94a1c60cf092b146,C,224,Dynamic,0.0000105560,1567
22fdeb5c53914c1e94a1c60cf092b146,C,225,Iterative,0.0000004430,675
22fdeb5c53914c1e94a1c60cf092b146,C,225,Dynamic,0.0000111300,1574
22fdeb5c53914c1e94a1c60cf092b146,C,226,Iterative,0.0000004090,678
22fdeb5c53914c1e94a1c60cf092b146,C,226,Dynamic,0.0000115490,1581
22fdeb5c53914c1e94a1c60cf092b146,C,227,Iterative,0.0000003980,681
22fdeb5c53914c1e94a1c60cf092b146,C,227,Dynamic,0.0000112230,1588
22fdeb5c53914c1e94a1c60cf092b146,C,228,Iterative,0.0000004230,684
22fdeb5c53914c1e94a1c60cf092b146,C,228,Dynamic,0.0000111160,1595
22fdeb5c53914c1e94a1c60cf092b146,C,229,Iterative,0.0000004480,687
22fdeb5c53914c1e94a1c60cf092b146,C,229,Dynamic,0.0000088660,1602
22fdeb5c53914c1e94a1c60cf092b146,C,230,Iterative,0.0000004450,690
22fdeb5c53914c1e94a1c60cf092b146,C,230,Dynamic,0.0000111900,1609
22fdeb5c53914c1e94a1c60cf092b146,C,231,Iterative,0.0000004150,693
22fdeb5c53914c1e94a1c60cf092b146,C,231,Dynamic,0.0000114740,1616
22fdeb5c53914c1e94a1c60cf092b146,C,232,Iterative,0.0000004340,696
22fdeb5c53914c1e94a1c60cf092b146,C,232,Dynamic,0.0000090910,1623
22fdeb5c53914c1e94a1c60cf092b146,C,233,Iterative,0.0000004110,699
22fdeb5c53914c1e94a1c60cf092b146,C,233,Dynamic,0.0000084110,1630
22fdeb5c53914c1e94a1c60cf092b146,C,234,Iterative,0.0000004470,702
22fdeb5c53914c1e94a1c60cf092b146,C,234,Dynamic,0.0000096750,1637
22fdeb5c53914c1e94a1c60cf092b146,C,235,Iterative,0.0000004220,705
22fdeb5c53914c1e94a1c60cf092b146,C,235,Dynamic,0.0000106290,1644
22fdeb5c53914c1e94a1c60cf092b146,C,236,Iterative,0.0000005150,708
22fdeb5c53914c1e94a1c60cf092b146,C,236,Dynamic,0.0000107100,1651
22fdeb5c53914c1e94a1c60cf092b146,C,237,Iterative,0.0000004120,711
22fdeb5c53914c1e94a1c60cf092b146,C,237,Dynamic,0.0000086470,1658
22fdeb5c53914c1e94a1c60cf092b146,C,238,Iterative,0.0000004510,714
22fdeb5c53914c1e94a1c60cf092b146,C,238,Dynamic,0.0000100020,1665
22fdeb5c53914c1e94a1c60cf092b146,C,239,Iterative,0.0000005010,717
22fdeb5c53914c1e94a1c60cf092b146,C,239,Dynamic,0.0000101790,1672
22fdeb5c53914c1e94a1c60cf092b146,C,240,Iterative,0.0000004060,720
22fdeb5c53914c1e94a1c60cf092b146,C,240,Dynamic,0.0000099550,1679
22fdeb5c53914c1e94a1c60cf092b146,C,241,Iterative,0.0000005160,723
22fdeb5c53914c1e94a1c60cf092b146,C,241,Dynamic,0.0000085230,1686
22fdeb5c53914c1e94a1c60cf092b146,C,242,Iterative,0.0000004410,726
22fdeb5c53914c1e94a1c60cf092b146,C,242,Dynamic,0.0000095890,1693
22fdeb5c53914c1e94a1c60cf092b146,C,243,Iterative,0.0000004130,729
22fdeb5c53914c1e94a1c60cf092b146,C,243,Dynamic,0.0000126100,1700
22fdeb5c53914c1e94a1c60cf092b146,C,244,Iterative,0.0000004380,732
22fdeb5c53914c1e94a1c60cf092b146,C,244,Dynamic,0.0000095050,1707
22fdeb5c53914c1e94a1c60cf092b146,C,245,Iterative,0.0000004180,735
22fdeb5c53914c1e94a1c60cf092b146,C,245,Dynamic,0.0000097580,1714
22fdeb5c53914c1e94a1c60cf092b146,C,246,Iterative,0.0000004450,738
22fdeb5c53914c1e94a1c60cf092b146,C,246,Dynamic,0.0000092410,1721
22fdeb5c53914c1e94a1c60cf092b146,C,247,Iterative,0.0000004850,741
22fdeb5c53914c1e94a1c60cf092b146,C,247,Dynamic,0.0000102070,1728
22fdeb5c53914c1e94a1c60cf092b146,C,248,Iterative,0.0000004440,744
22fdeb5c53914c1e94a1c60cf092b146,C,248,Dynamic,0.0000088190,1735
22fdeb5c53914c1e94a1c60cf092b146,C,249,Iterative,0.0000004760,747
22fdeb5c53914c1e94a1c60cf092b146,C,249,Dynamic,0.0000117960,1742
22fdeb5c53914c1e94a1c60cf092b146,C,250,Iterative,0.0000004300,750
22fdeb5c53914c1e94a1c60cf092b146,C,250,Dynamic,0.0000105970,1749
22fdeb5c53914c1e94a1c60cf092b146,C,251,Iterative,0.0000005050,753
22fdeb5c53914c1e94a1c60cf092b146,C,251,Dynamic,0.0000120020,1756
22fdeb5c53914c1e94a1c60cf092b146,C,252,Iterative,0.0000004660,756
22fdeb5c53914c1e94a1c60cf092b146,C,252,Dynamic,0.0000089270,1763
22fdeb5c53914c1e94a1c60cf092b146,C,253,Iterative,0.0000004840,759
22fdeb5c53914c1e94a1c60cf092b146,C,253,Dynamic,0.0000100690,1770
22fdeb5c53914c1e94a1c60cf092b146,C,254,Iterative,0.0000004650,762
22fdeb5c53914c1e94a1c60cf092b146,C,254,Dynamic,0.0000098200,1777
22fdeb5c53914c1e94a1c60cf092b146,C,255,Iterative,0.0000004510,765
22fdeb5c53914c1e94a1c60cf092b146,C,255,Dynamic,0.0000089490,1784
22fdeb5c53914c1e94a1c60cf092b146,C,256,Iterative,0.0000005080,768
22fdeb5c53914c1e94a1c60cf092b146,C,256,Dynamic,0.0000109130,1791
22fdeb5c53914c1e94a1c60cf092b146,C,257,Iterative,0.0000004950,771
22fdeb5c53914c1e94a1c60cf092b146,C,257,Dynamic,0.0000091850,1798
22fdeb5c53914c1e94a1c60cf092b146,C,258,Iterative,0.0000004820,774
22fdeb5c53914c1e94a1c60cf092b146,C,258,Dynamic,0.0000096100,1805
22fdeb5c53914c1e94a1c60cf092b146,C,259,Iterative,0.0000004510,777
22fdeb5c53914c1e94a1c60cf092b146,C,259,Dynamic,0.0000105280,1812
22fdeb5c53914c1e94a1c60cf092b146,C,260,Iterative,0.0000004330,780
22fdeb5c53914c1e94a1c60cf092b146,C,260,Dynamic,0.0000100560,1819
22fdeb5c53914c1e94a1c60cf092b146,C,261,Iterative,0.0000005600,783
22fdeb5c53914c1e94a1c60cf092b146,C,261,Dynamic,0.0000099630,1826
22fdeb5c53914c1e94a1c60cf092b146,C,262,Iterative,0.0000004820,786
22fdeb5c53914c1e94a1c60cf092b146,C,262,Dynamic,0.0000104300,1833
22fdeb5c53914c1e94a1c60cf092b146,C,263,Iterative,0.0000004720,789
22fdeb5c53914c1e94a1c60cf092b146,C,263,Dynamic,0.0000113390,1840
22fdeb5c53914c1e94a1c60cf092b146,C,264,Iterative,0.0000004900,792
22fdeb5c53914c1e94a1c60cf092b146,C,264,Dynamic,0.0000111220,1847
22fdeb5c53914c1e94a1c60cf092b146,C,265,Iterative,0.0000004960,795
22fdeb5c53914c1e94a1c60cf092b146,C,265,Dynamic,0.0000096290,1854
22fdeb5c53914c1e94a1c60cf092b146,C,266,Iterative,0.0000004720,798
22fdeb5c53914c1e94a1c60cf092b146,C,266,Dynamic,0.0000105730,1861
22fdeb5c53914c1e94a1c60cf092b146,C,267,Iterative,0.0000005270,801
22fdeb5c53914c1e94a1c60cf092b146,C,267,Dynamic,0.0000108940,1868
22fdeb5c53914c1e94a1c60cf092b146,C,268,Iterative,0.0000005160,804
22fdeb5c53914c1e94a1c60cf092b146,C,268,Dynamic,0.0000104170,1875
22fdeb5c53914c1e94a1c60cf092b146,C,269,Iterative,0.0000004530,807
22fdeb5c53914c1e94a1c60cf092b146,C,269,Dynamic,0.0000105510,1882
22fdeb5c53914c1e94a1c60cf092b146,C,270,Iterative,0.0000004630,810
22fdeb5c53914c1e94a1c60cf092b146,C,270,Dynamic,0.0000096360,1889
22fdeb5c53914c1e94a1c60cf092b146,C,271,Iterative,0.0000005670,813
22fdeb5c53914c1e94a1c60cf092b146,C,271,Dynamic,0.0000101420,1896
22fdeb5c53914c1e94a1c60cf092b146,C,272,Iterative,0.0000005660,816
22fdeb5c53914c1e94a1c60cf092b146,C,272,Dynamic,0.0000105510,1903
22fdeb5c53914c1e94a1c60cf092b146,C,273,Iterative,0.0000005270,819
22fdeb5c53914c1e94a1c60cf092b146,C,273,Dynamic,0.0000102690,1910
22fdeb5c53914c1e94a1c60cf092b146,C,274,Iterative,0.0000005740,822
22fdeb5c53914c1e94a1c60cf092b146,C,274,Dynamic,0.0000108380,1917
22fdeb5c53914c1e94a1c60cf092b146,C,275,Iterative,0.0000004690,825
22fdeb5c53914c1e94a1c60cf092b146,C,275,Dynamic,0.0000101620,1924
22fdeb5c53914c1e94a1c60cf092b146,C,276,Iterative,0.0000005040,828
22fdeb5c53914c1e94a1c60cf092b146,C,276,Dynamic,0.0000103680,1931
22fdeb5c53914c1e94a1c60cf092b146,C,277,Iterative,0.0000005940,831
22fdeb5c53914c1e94a1c60cf092b146,C,277,Dynamic,0.0000111610,1938
22fdeb5c53914c1e94a1c60cf092b146,C,278,Iterative,0.0000005240,834
22fdeb5c53914c1e94a1c60cf092b146,C,278,Dynamic,0.0000104340,1945
22fdeb5c53914c1e94a1c60cf092b146,C,279,Iterative,0.0000005010,837
22fdeb5c53914c1e94a1c60cf092b146,C,279,Dynamic,0.0000097790,1952
22fdeb5c53914c1e94a1c60cf092b146,C,280,Iterative,0.0000004830,840
22fdeb5c53914c1e94a1c60cf092b146,C,280,Dynamic,0.0000109050,1959
22fdeb5c53914c1e94a1c60cf092b146,C,281,Iterative,0.0000004890,843
22fdeb5c53914c1e94a1c60cf092b146,C,281,Dynamic,0.0000103340,1966
22fdeb5c53914c1e94a1c60cf092b146,C,282,Iterative,0.0000004800,846
22fdeb5c53914c1e94a1c60cf092b146,C,282,Dynamic,0.0000103490,1973
22fdeb5c53914c1e94a1c60cf092b146,C,283,Iterative,0.0000005220,849
22fdeb5c53914c1e94a1c60cf092b146,C,283,Dynamic,0.0000116510,1980
22fdeb5c53914c1e94a1c60cf092b146,C,284,Iterative,0.0000004890,852
22fdeb5c53914c1e94a1c60cf092b146,C,284,Dynamic,0.0000106770,1987
22fdeb5c53914c1e94a1c60cf092b146,C,285,Iterative,0.0000004970,855
22fdeb5c53914c1e94a1c60cf092b146,C,285,Dynamic,0.0000097110,1994
22fdeb5c53914c1e94a1c60cf092b146,C,286,Iterative,0.0000004980,858
22fdeb5c53914c1e94a1c60cf092b146,C,286,Dynamic,0.0000116580,2001
22fdeb5c53914c1e94a1c60cf092b146,C,287,Iterative,0.0000005190,861
22fdeb5c53914c1e94a1c60cf092b146,C,287,Dynamic,0.0000104870,2008
22fdeb5c53914c1e94a1c60cf092b146,C,288,Iterative,0.0000005900,864
22fdeb5c53914c1e94a1c60cf092b146,C,288,Dynamic,0.0000104580,2015
22fdeb5c53914c1e94a1c60cf092b146,C,289,Iterative,0.0000006020,867
22fdeb5c53914c1e94a1c60cf092b146,C,289,Dynamic,0.0000108260,2022
22fdeb5c53914c1e94a1c60cf092b146,C,290,Iterative,0.0000005100,870
22fdeb5c53914c1e94a1c60cf092b146,C,290,Dynamic,0.0000102390,2029
22fdeb5c53914c1e94a1c60cf092b146,C,291,Iterative,0.0000005130,873
22fdeb5c53914c1e94a1c60cf092b146,C,291,Dynamic,0.0000107110,2036
22fdeb5c53914c1e94a1c60cf092b146,C,292,Iterative,0.0000004820,876
22fdeb5c53914c1e94a1c60cf092b146,C,292,Dynamic,0.0000110950,2043
22fdeb5c53914c1e94a1c60cf092b146,C,293,Iterative,0.0000005170,879
22fdeb5c53914c1e94a1c60cf092b146,C,293,Dynamic,0.0000104410,2050
22fdeb5c53914c1e94a1c60cf092b146,C,294,Iterative,0.0000004880,882
22fdeb5c53914c1e94a1c60cf092b146,C,294,Dynamic,0.0000105690,2057
22fdeb5c53914c1e94a1c60cf092b146,C,295,Iterative,0.0000004820,885
22fdeb5c53914c1e94a1c60cf092b146,C,295,Dynamic,0.0000100710,2064
22fdeb5c53914c1e94a1c60cf092b146,C,296,Iterative,0.0000005060,888
22fdeb5c53914c1e94a1c60cf092b146,C,296,Dynamic,0.0000106350,2071
22fdeb5c53914c1e94a1c60cf092b146,C,297,Iterative,0.0000006130,891
22fdeb5c53914c1e94a1c60cf092b146,C,297,Dynamic,0.0000123100,2078
22fdeb5c53914c1e94a1c60cf092b146,C,298,Iterative,0.0000005030,894
22fdeb5c53914c1e94a1c60cf092b146,C,298,Dynamic,0.0000110840,2085
22fdeb5c53914c1e94a1c60cf092b146,C,299,Iterative,0.0000005420,897
22fdeb5c53914c1e94a1c60cf092b146,C,299,Dynamic,0.0000106670,2092
22fdeb5c53914c1e94a1c60cf092b146,C,300,Iterative,0.0000005280,900
22fdeb5c53914c1e94a1c60cf092b146,C,300,Dynamic,0.0000095670,2099
22fdeb5c53914c1e94a1c60cf092b146,C,301,Iterative,0.0000004770,903
22fdeb5c53914c1e94a1c60cf092b146,C,301,Dynamic,0.0000109120,2106
22fdeb5c53914c1e94a1c60cf092b146,C,302,Iterative,0.0000005760,906
22fdeb5c53914c1e94a1c60cf092b146,C,302,Dynamic,0.0000117060,2113
22fdeb5c53914c1e94a1c60cf092b146,C,303,Iterative,0.0000005010,909
22fdeb5c53914c1e94a1c60cf092b146,C,303,Dynamic,0.0000119320,2120
22fdeb5c53914c1e94a1c60cf092b146,C,304,Iterative,0.0000005160,912
22fdeb5c53914c1e94a1c60cf092b146,C,304,Dynamic,0.0000105580,2127
22fdeb5c53914c1e94a1c60cf092b146,C,305,Iterative,0.0000005580,915
22fdeb5c53914c1e94a1c60cf092b146,C,305,Dynamic,0.0000113510,2134
22fdeb5c53914c1e94a1c60cf092b146,C,306,Iterative,0.0000005590,918
22fdeb5c53914c1e94a1c60cf092b146,C,306,Dynamic,0.0000117800,2141
22fdeb5c53914c1e94a1c60cf092b146,C,307,Iterative,0.0000005130,921
22fdeb5c53914c1e94a1c60cf092b146,C,307,Dynamic,0.0000106340,2148
22fdeb5c53914c1e94a1c60cf092b146,C,308,Iterative,0.0000006470,924
22fdeb5c53914c1e94a1c60cf092b146,C,308,Dynamic,0.0000102910,2155
22fdeb5c53914c1e94a1c60cf092b146,C,309,Iterative,0.0000005580,927
22fdeb5c53914c1e94a1c60cf092b146,C,309,Dynamic,0.0000109140,2162
22fdeb5c53914c1e94a1c60cf092b146,C,310,Iterative,0.0000006190,930
22fdeb5c53914c1e94a1c60cf092b146,C,310,Dynamic,0.0000110580,2169
22fdeb5c53914c1e94a1c60cf092b146,C,311,Iterative,0.0000005380,933
22fdeb5c53914c1e94a1c60cf092b146,C,311,Dynamic,0.0000098350,2176
22fdeb5c53914c1e94a1c60cf092b146,C,312,Iterative,0.0000005270,936
22fdeb5c53914c1e94a1c60cf092b146,C,312,Dynamic,0.0000126970,2183
22fdeb5c53914c1e94a1c60cf092b146,C,313,Iterative,0.0000005170,939
22fdeb5c53914c1e94a1c60cf092b146,C,313,Dynamic,0.0000123880,2190
22fdeb5c53914c1e94a1c60cf092b146,C,314,Iterative,0.0000005560,942
22fdeb5c53914c1e94a1c60cf092b146,C,314,Dynamic,0.0000124890,2197
